DroneID,Record,Citizen,Message,PeaceScore,Country,City,Latitude,Longitude,Battery,Alert
1,AND-484,Rori Hessler,Amet modi non eius est dolor magnam.,5,Andorra,Escaldes-Engordany,42.5085,1.5385,75,1
7,GBR-13148,Lily Chem,Eius dolore quisquam neque dolorem.,4,United Kingdom,Dollis Hill,51.5641,-0.2341,20,0
3,CHN-17805,Ivett An,Ipsum neque adipisci magnam consectetur adipisci quisquam labore.,5,China,Shuozhou,39.3408,112.4292,12,0
7,SRB-1921,Malina Killigrew,Numquam amet eius ut.,8,Serbia,Ub,44.45,20.0667,3,0
1,CHN-6791,Cristabel Milson,Porro dolore porro dolor dolorem modi.,7,China,Huangshan,29.7132,118.3151,68,0
7,USA-12534,Arlena Berne,Ipsum dolore non neque.,8,United States,De Witt,43.0503,-76.0712,55,0
2,IDN-1051,Lorenza Riva,Quisquam non quaerat sed quiquia.,7,Indonesia,Depok,-6.394,106.8225,6,0
1,CAN-17594,Sadie Hartnett,Non dolorem eius dolorem modi.,7,Canada,Sarnia,42.9994,-82.3089,32,0
8,USA-8252,Jan Cristi,Sed est neque voluptatem.,8,United States,Holly Springs,35.653,-78.8397,83,1
2,BRA-10573,Carlie Sawtelle,Eius dolor amet quisquam.,4,Brazil,Uberaba,-19.7478,-47.9319,52,1
7,MKD-12915,Dawn Ajay,Amet eius aliquam adipisci non adipisci sit.,7,Macedonia,Aračinovo,42.0264,21.5619,31,0
8,SOM-532,Alleen Neva,Amet sit quaerat porro eius adipisci numquam dolorem.,7,Somalia,Dhuusamarreeb,5.5375,46.3875,60,0
7,BRA-3628,Lorenza Vastah,Voluptatem ipsum magnam modi modi voluptatem quaerat numquam.,8,Brazil,Rio Verde,-17.8196,-50.93,57,0
4,GBR-3348,Jacquetta Brieta,Dolore porro velit voluptatem.,8,United Kingdom,Adwick le Street,53.5677,-1.1931,34,0
1,IND-7642,Phedra Astra,Dolore dolorem voluptatem non quiquia.,5,India,Bezwāda,16.5167,80.6167,37,0
1,USA-19443,Allyce Sammons,Quaerat porro ipsum consectetur sed.,4,United States,Walnut Ridge,36.0851,-90.9463,49,1
1,USA-16608,Emmey Dunkin,Non dolor est sit aliquam.,5,United States,Fairview Shores,28.602,-81.3948,76,1
2,USA-7662,Hayley Allina,Neque consectetur quiquia consectetur ut velit ipsum velit.,7,United States,Washington Township,40.5093,-79.6011,70,0
1,USA-9341,Maridel Serilda,Neque quiquia consectetur adipisci ipsum.,6,United States,Chamberlayne,37.628,-77.4288,78,0
1,JPN-19337,Mary Stefa,Labore porro aliquam non neque neque quiquia.,10,Japan,Taishi,34.5186,135.6481,24,0
3,CHN-8995,Betta Hourigan,Labore non eius quaerat voluptatem modi sit.,5,China,Meicheng,30.6412,116.5689,44,0
8,DEU-13371,Fanchon Holtz,Magnam sed est dolore ipsum non numquam.,4,Germany,Berchtesgaden,47.6314,13.0042,79,0
4,DEU-5407,Jerry Anis,Sit quaerat tempora dolor adipisci numquam.,2,Germany,Remscheid,51.1906,7.2247,75,1
1,USA-18394,Shannah Gahl,Neque quiquia ut aliquam aliquam sit aliquam.,7,United States,Zanesville,39.9565,-82.0132,93,0
1,FRA-12424,Tarra Halsey,Dolor est sit quiquia.,9,France,Wattrelos,50.7,3.217,41,0
1,CAN-6722,Brianna Hillel,Neque aliquam tempora adipisci amet amet sit magnam.,5,Canada,Brock,44.3167,-79.0833,41,0
4,GBR-6462,Ezmeralda Krystle,Adipisci quisquam consectetur amet adipisci porro consectetur.,6,United Kingdom,Princes Risborough,51.724,-0.8344,65,0
8,UGA-1754,Thalia Peti,Etincidunt velit sit dolore dolore modi.,7,Uganda,Kyenjojo,0.6328,30.6214,36,0
6,DEU-13227,Shaylyn Hebner,Etincidunt aliquam consectetur dolor ut labore.,7,Germany,Nortorf,54.1667,9.8667,60,0
7,USA-1459,Kial Verger,Magnam numquam adipisci magnam dolore numquam.,4,United States,Farmingdale,40.7328,-73.4465,78,1
1,GBR-13074,Suzette Diogenes,Aliquam etincidunt adipisci modi tempora sit amet dolore.,7,United Kingdom,Aberaman,51.7,-3.4333,8,0
7,BTN-8956,Janis Zitvaa,Quisquam aliquam dolore porro dolor numquam.,6,Bhutan,Punakha,27.6167,89.8667,30,0
6,HND-9226,Margalo Magnolia,Voluptatem amet etincidunt dolorem quaerat.,9,Honduras,Yuscarán,13.9433,-86.8667,37,0
8,GBR-6074,Gisela Lumbard,Labore sed ut est labore.,8,United Kingdom,Thatcham,51.405,-1.264,55,0
2,USA-19878,Ermengarde Raimondo,Non dolor sit velit.,7,United States,Lake Mary,28.7592,-81.3359,16,1
2,USA-10656,Tonia Belanger,Est sed quiquia numquam tempora etincidunt dolorem etincidunt.,8,United States,Converse,29.5091,-98.3084,47,0
4,USA-5341,Suzette Rogerio,Etincidunt dolore non consectetur amet etincidunt ut consectetur.,7,United States,Madeira,39.1856,-84.3734,27,0
8,RUS-13588,Cristabel Hirsch,Dolor adipisci adipisci dolore.,8,Russia,Vichuga,57.2,41.9167,10,0
3,HUN-14362,Tybie Gower,Quaerat amet quaerat porro adipisci modi.,5,Hungary,Fót,47.6092,19.1928,85,0
2,ZMB-6256,Mildrid Adalbert,Labore ut dolor quaerat.,2,Zambia,Lundazi,-12.2895,33.17,89,1
4,USA-6170,Daphne Rebecka,Non numquam adipisci est voluptatem quiquia.,6,United States,Revere,42.4192,-71.0036,69,0
4,USA-8002,Constance Blase,Dolor velit sit est.,5,United States,Stockbridge,33.5253,-84.2294,21,0
4,PHL-8179,Libbie Tengdin,Quiquia ipsum sed est dolore porro.,5,Philippines,Iba,15.3276,119.978,75,1
7,USA-11956,Shauna Hoban,Ipsum modi ut voluptatem.,6,United States,Timberlane,29.8781,-90.0303,97,0
1,DEU-12396,Teddie Orpah,Etincidunt numquam voluptatem modi consectetur velit.,5,Germany,Kirchberg,50.6222,12.5256,58,1
7,USA-8223,Abbie Keily,Magnam dolorem dolore tempora ipsum ipsum.,9,United States,Elwood,40.8462,-73.3389,7,0
7,MEX-15351,Johna Braun,Neque quaerat labore sit ut numquam ipsum ut.,5,Mexico,Coatzacoalcos,18.15,-94.4333,7,0
2,DEU-13625,Carolina Estella,Dolorem quiquia magnam magnam sit dolor.,5,Germany,Norderney,53.7072,7.1469,84,0
8,USA-13976,Leanna Jethro,Consectetur dolore dolore sit.,8,United States,North Lynnwood,47.8533,-122.2762,20,0
4,UKR-17474,Monika Mendez,Dolor dolorem voluptatem tempora quiquia dolorem dolorem.,6,Ukraine,Chervonohrad,50.3822,24.2275,33,0
2,LVA-6738,Janey Smitt,Eius quiquia porro sed magnam velit.,7,Latvia,Ozolnieki,56.6899,23.7761,89,0
2,GAB-5239,Netty Honoria,Amet quiquia tempora labore.,3,Gabon,Mayumba,-3.4167,10.65,1,0
1,UGA-13065,Cherrita Hillel,Velit ipsum labore quaerat etincidunt.,5,Uganda,Binyin,1.4167,34.5333,77,0
8,CZE-13926,Di Tiffa,Labore est tempora neque.,8,Czechia,Rokycany,49.7428,13.5946,58,0
5,USA-9348,Kamilah Sothena,Quiquia dolorem sit tempora sed non dolorem.,9,United States,Odessa,31.8831,-102.3406,93,0
3,KAZ-15085,Cassondra Halsey,Dolor amet tempora etincidunt.,5,Kazakhstan,Ekibastuz,51.7298,75.3266,16,0
2,SDN-8212,Debee Aldric,Etincidunt neque velit dolorem sit.,5,Sudan,Sawākin,19.1,37.3333,78,0
7,ROU-1416,Shannah Grayce,Adipisci quiquia ipsum voluptatem adipisci dolorem sed.,7,Romania,Târgu Neamţ,47.2025,26.3586,6,0
2,NIC-14960,Ronna Nance,Quisquam quiquia neque ut quisquam.,7,Nicaragua,Chinandega,12.6242,-87.1297,85,0
5,USA-8082,Christy Ardra,Numquam eius velit magnam quaerat.,8,United States,Metuchen,40.5424,-74.3628,43,0
1,GBR-16797,Ardys Elvyn,Labore quaerat eius sit.,9,United Kingdom,Cirencester,51.719,-1.968,18,0
8,BRN-14874,Ekaterina Byrne,Amet aliquam porro dolor voluptatem eius tempora.,8,Brunei,Bangar,4.7083,115.0736,5,0
8,GBR-6803,Larine Aloise,Ipsum dolor quiquia dolore voluptatem sit.,9,United Kingdom,Blaenavon,51.7736,-3.0828,99,0
4,TLS-11047,Christy Waite,Quaerat labore adipisci quiquia.,3,Timor-Leste,Baucau,-8.4667,126.45,36,1
4,USA-17948,Mignon Jacinda,Dolore consectetur etincidunt dolore voluptatem consectetur.,5,United States,Weare,43.0813,-71.7219,93,0
4,USA-10749,Theodora Burnside,Non modi consectetur aliquam quisquam sed voluptatem amet.,10,United States,Schodack,42.5297,-73.6858,32,0
6,PNG-13071,Lexine Brittani,Dolorem quaerat quisquam non quaerat amet porro.,7,Papua New Guinea,Mendi,-6.1478,143.6572,7,0
1,GBR-2422,Angelique Secrest,Quisquam dolor voluptatem consectetur.,5,United Kingdom,Ifield,51.1234,-0.2073,91,0
8,GHA-6778,Joceline Alabaster,Est quiquia velit dolore sed quisquam ut.,6,Ghana,Winneba,5.35,-0.6333,10,0
4,JPN-13995,Bill Trace,Numquam eius dolore quisquam voluptatem porro adipisci.,6,Japan,Tajimi,35.3328,137.1322,70,0
5,IRQ-3841,Bill Schwejda,Neque quiquia amet amet modi.,7,Iraq,Ba‘qūbah,33.7447,44.6436,95,0
2,USA-11127,Althea Vary,Adipisci modi dolor sit consectetur ipsum.,6,United States,Parkersburg,39.2624,-81.542,1,0
4,TGO-15555,Dulcinea Ader,Labore quiquia eius numquam est.,6,Togo,Atakpamé,7.53,1.12,74,0
5,USA-5953,Aili Belldas,Est aliquam sed velit numquam aliquam ut.,8,United States,East Palo Alto,37.4671,-122.1352,71,0
2,IRN-353,Aili Malanie,Sed sit quaerat etincidunt tempora quisquam.,7,Iran,Borūjerd,33.8972,48.7514,10,0
8,JPN-15274,Nickie Klemperer,Non neque tempora magnam tempora.,6,Japan,Yashiki,32.7914,130.8164,60,0
1,BRA-3049,Brana Hieronymus,Aliquam dolore ipsum dolorem amet labore.,3,Brazil,Parintins,-2.61,-56.74,55,0
1,FRA-4038,Lanae Brotherson,Quisquam labore amet dolorem quisquam neque.,9,France,Rodez,44.3506,2.575,69,0
3,AUS-1807,Nadine Hieronymus,Labore voluptatem labore ipsum.,9,Australia,Canberra,-35.2931,149.1269,97,0
1,FRA-8029,Bill Harday,Eius quisquam non etincidunt labore adipisci voluptatem.,5,France,L’Haÿ-les-Roses,48.78,2.3374,99,0
7,USA-17941,Lisette Therine,Ut non quisquam dolore porro voluptatem sit.,6,United States,East Huntingdon,40.1416,-79.5999,6,0
2,USA-17802,Cathyleen Even,Dolor porro amet quaerat modi modi ut.,7,United States,Batavia,41.8479,-88.311,55,0
6,USA-7444,Merci Stilwell,Quisquam voluptatem sed labore adipisci adipisci.,5,United States,Sharon,41.234,-80.4997,100,0
3,USA-12739,Aeriela Zamora,Ut voluptatem dolor velit.,4,United States,Peru,44.582,-73.556,35,1
1,RUS-3238,Raina Toni,Quiquia numquam ipsum magnam est velit consectetur non.,7,Russia,Kaliningrad,54.7167,20.5,97,0
6,USA-10570,Monika Armanda,Aliquam eius numquam non adipisci.,5,United States,New Britain,41.6758,-72.7862,47,0
4,ITA-12412,Lolita Grobe,Modi ipsum quiquia numquam.,8,Italy,Piacenza,45.05,9.7,6,0
4,USA-9631,Beth Stevy,Sit porro quiquia ipsum dolorem dolore sed ipsum.,6,United States,Blackstone,42.0399,-71.5313,87,0
7,USA-19913,Marcy Hermes,Adipisci sit magnam sit quisquam voluptatem adipisci.,5,United States,Highland Springs,37.5516,-77.3285,46,0
1,RUS-316,Rosene Ephrem,Eius etincidunt eius dolor quisquam.,5,Russia,Stroitel,50.7833,36.4833,28,0
3,USA-13943,Roslyn Jeanne,Dolor aliquam tempora neque sit est labore quisquam.,3,United States,Castle Shannon,40.3664,-80.0194,86,1
1,IND-17094,Vanessa Si,Sit sed voluptatem dolore amet modi.,2,India,Bangaon,23.07,88.82,19,0
2,USA-7525,Ardys Earlie,Sit consectetur numquam magnam non etincidunt amet sit.,5,United States,Ashland,37.7596,-77.4715,81,0
4,CHE-488,Joelly Tarrant,Ut neque numquam voluptatem labore sit ut non.,5,Switzerland,Münchenstein,47.5186,7.6174,96,1
8,COG-2162,Wynne McAdams,Ipsum amet voluptatem sit magnam labore porro.,3,Congo (Brazzaville),Kinkala,-4.35,14.76,35,0
7,RUS-5182,Selia Lareena,Aliquam ut porro aliquam.,5,Russia,Balabanovo,55.1833,36.65,68,0
8,USA-1428,Frank Terrence,Adipisci dolor dolor numquam ipsum amet ipsum consectetur.,5,United States,Bordentown,40.142,-74.7098,91,0
2,DJI-4937,Kial Yuille,Quiquia sit dolore numquam sed sit velit labore.,7,Djibouti,Dikhil,11.1086,42.3667,73,0
2,BRA-19709,Clarice Maxi,Aliquam dolor voluptatem non aliquam eius.,6,Brazil,Caracaraí,1.8162,-61.1277,46,0
8,USA-6581,Leona Dex,Quaerat porro sed neque neque quiquia.,5,United States,Atascadero,35.4827,-120.6858,44,0
1,USA-10298,Tybie Junie,Magnam non magnam etincidunt magnam quisquam.,7,United States,Dakota Ridge,39.6192,-105.1344,30,0
7,BRA-8632,Kristan Nunci,Dolore tempora eius non tempora dolorem non.,7,Brazil,Monte Mor,-22.9467,-47.315,35,0
2,USA-12619,Henriette Behre,Quaerat numquam neque velit porro dolorem.,7,United States,Villa Rica,33.7305,-84.917,4,0
6,JPN-14420,Sadie Nahum,Ut dolore sit numquam neque non ut quisquam.,2,Japan,Kōzaki,35.9017,140.4053,92,0
3,IRQ-10778,Olivette Sisile,Eius quiquia modi tempora consectetur aliquam neque etincidunt.,10,Iraq,Zākhū,37.1436,42.6819,19,0
8,PRT-661,Gabriellia Adamsen,Tempora est dolor neque velit velit.,6,Portugal,Amadora,38.75,-9.2333,35,0
6,CHN-16129,Kassey Dunkin,Ut amet aliquam amet.,6,China,Dongning,44.0608,131.1187,97,0
2,DEU-3704,Anthia Sallyann,Amet voluptatem quiquia dolore neque voluptatem velit quisquam.,5,Germany,Murrhardt,48.9794,9.5783,90,0
5,USA-49,Corina Stephie,Ipsum ipsum sed ipsum quaerat.,6,United States,Logan,39.7923,-75.355,58,0
1,GBR-7931,Delilah Beniamino,Non sit dolorem quiquia.,6,United Kingdom,Ross on Wye,51.914,-2.587,19,0
1,GRC-2702,Lorie Halsey,Porro tempora est sit.,4,Greece,Ioánnina,39.6647,20.8519,8,0
6,POL-7842,Kara-Lynn Guildroy,Dolorem sit porro consectetur amet labore.,4,Poland,Bytów,54.1667,17.5,95,1
1,DEU-6678,Bertine Kevon,Consectetur adipisci non dolore voluptatem ut quaerat adipisci.,6,Germany,Wehr,47.6331,7.9042,20,0
1,DEU-14833,Christal Harl,Quaerat quaerat tempora aliquam ipsum etincidunt.,9,Germany,Hildburghausen,50.4261,10.7289,18,0
2,DEU-18158,Charissa Izaak,Labore voluptatem labore sit sit neque amet numquam.,7,Germany,Neustadt,49.58,10.6089,88,0
1,LBN-7877,Mady Tound,Tempora adipisci dolorem quiquia quiquia velit amet velit.,6,Lebanon,Baalbek,34.0061,36.2086,50,0
2,USA-16717,Marjie Magnolia,Neque numquam non non sit tempora velit.,5,United States,Zephyrhills South,28.2152,-82.1886,91,0
7,GBR-9743,Brianna Peti,Dolor velit porro magnam velit ipsum.,7,United Kingdom,Hedon,53.7395,-0.1948,46,0
2,IND-15011,Ezmeralda Millda,Modi labore ut sit labore dolor.,7,India,Bhadreswar,22.82,88.35,16,0
3,KAZ-11103,Konstance Natica,Aliquam non quisquam dolore etincidunt porro.,8,Kazakhstan,Sarqan,45.4203,79.9149,61,0
7,CAN-11806,Lucy Aloise,Aliquam magnam quisquam voluptatem numquam.,9,Canada,Sackville,45.9,-64.3667,81,0
5,CHN-13093,Gilligan Norrie,Adipisci quiquia consectetur aliquam adipisci.,7,China,Diaobingshancun,42.4391,123.5426,21,1
5,USA-12599,Dacia Yorick,Sit tempora ipsum dolorem neque dolorem numquam.,5,United States,Westerly,41.3635,-71.7899,92,0
1,ARG-5221,Katuscha Holtz,Consectetur etincidunt quaerat quisquam.,7,Argentina,Chepes,-31.35,-66.6,94,0
1,ALB-2560,Philis Sperling,Est dolorem quiquia eius.,5,Albania,Durrës,41.3167,19.45,78,0
3,USA-10317,Yolane Malanie,Labore sit labore modi sit non amet.,4,United States,Hays,38.8815,-99.3218,84,0
8,VNM-10196,Estell Cecile,Eius tempora ipsum dolorem est.,4,Vietnam,Quảng Hà,16.06,108.25,22,0
7,YEM-1289,Petronia Haldas,Etincidunt quisquam ut amet sit consectetur.,7,Yemen,Ash Shiḩr,14.7608,49.6069,56,0
7,SVK-9797,Merci Dunkin,Consectetur ipsum dolor velit tempora porro labore.,5,Slovakia,Vrbové,48.6208,17.7225,58,0
1,GBR-18952,Andree Sothena,Labore quaerat eius adipisci modi.,2,United Kingdom,Buckhurst Hill,51.632,0.036,31,1
2,DEU-4071,Sibella Oscar,Sed amet amet aliquam.,5,Germany,Sinzig,50.5453,7.2519,59,0
8,LBY-2033,Gaylene Bakerman,Sit sit dolore velit voluptatem eius eius dolor.,7,Libya,Awjilah,29.1081,21.2869,54,0
1,BRA-17228,Antonietta Zrike,Quaerat neque quaerat amet eius voluptatem.,7,Brazil,Bilac,-21.4033,-50.4706,89,0
3,USA-6759,Tabbatha Constancy,Adipisci magnam quisquam porro quisquam numquam modi tempora.,2,United States,East Highland Park,37.577,-77.3865,84,0
7,GBR-11419,Cyndie Arquit,Aliquam quisquam sed amet est quaerat ipsum voluptatem.,6,United Kingdom,Alexandria,55.98,-4.58,52,0
2,USA-9836,Konstance Gladstone,Etincidunt eius ipsum quiquia modi etincidunt.,5,United States,West Bountiful,40.8982,-111.9082,74,0
7,GIN-16336,Gaylene Peonir,Non tempora dolor tempora.,8,Guinea,Boké,10.94,-14.3,31,0
6,JPN-11976,Malina Thar,Sit sit quaerat adipisci.,4,Japan,Shinmachi,35.1917,140.3486,2,1
8,USA-16391,Valeda Florina,Magnam ut magnam non labore modi.,5,United States,Hereford,34.8232,-102.4001,91,0
4,UGA-2599,Sharai Sherfield,Sit quisquam non consectetur sed non.,8,Uganda,Rubanda,-1.1883,29.8461,4,0
3,MEX-18506,Rani Bashemeth,Aliquam amet numquam etincidunt velit.,7,Mexico,Lerdo de Tejada,18.638,-95.5085,66,0
3,KAZ-17893,Cristine Linehan,Etincidunt amet sed dolor tempora.,5,Kazakhstan,Shchūchīnsk,52.9333,70.2,28,0
1,CZE-14964,Judy Paton,Voluptatem quaerat quisquam non.,7,Czechia,Cheb,50.0798,12.374,59,0
3,ALB-3093,Lory Carey,Amet dolorem quiquia modi aliquam magnam dolore.,1,Albania,Shkodër,42.0667,19.5,29,1
7,USA-3462,Sandie Brunell,Numquam quisquam dolore velit ut est non.,7,United States,Central City,37.2962,-87.128,1,0
1,NGA-19015,Jeanna Holtz,Eius etincidunt dolorem tempora velit dolor velit.,3,Nigeria,Lafia,8.4904,8.52,20,0
2,USA-17683,Vinita Charmine,Est amet non ut.,7,United States,Lake Grove,40.8586,-73.1168,97,0
7,GBR-13604,Nollie Cookie,Ut aliquam quaerat labore velit dolor adipisci.,7,United Kingdom,Mill Hill,51.62,-0.23,83,0
5,USA-955,Rosaline Zachary,Quiquia sed non dolorem non labore modi.,7,United States,Marilla,42.8251,-78.5322,55,0
8,GBR-15626,Tybie Garbe,Dolor velit sit labore eius sed aliquam.,2,United Kingdom,Ormesby,54.5492,-1.1817,89,1
1,USA-8056,Cindelyn Kosey,Amet est dolor modi consectetur velit eius sit.,7,United States,Clinton,35.0005,-78.3311,65,0
7,GBR-5057,Christy Adlare,Dolor dolore ipsum etincidunt dolore.,7,United Kingdom,Southwick,50.836,-0.239,21,0
7,POL-1916,Shaine Regan,Est aliquam magnam est quisquam modi.,5,Poland,Jedlicze,49.7164,21.6456,35,0
1,GBR-1348,Rosanne Sacken,Eius ut adipisci sed.,6,United Kingdom,Port Glasgow,55.934,-4.6906,50,0
6,LAO-3533,Marjie Sekofski,Labore est porro labore quaerat labore numquam.,6,Laos,Ban Houayxay,20.2833,100.4167,97,0
8,USA-10090,Mamie Roarke,Est consectetur etincidunt etincidunt neque porro.,8,United States,Lyndhurst,40.7964,-74.1099,53,0
8,LTU-5429,Ann-Marie Ardeha,Non est amet ipsum sit sed tempora quisquam.,6,Lithuania,Kazlų Rūda,54.7492,23.4865,47,0
2,USA-3906,Edyth Geffner,Eius neque tempora eius.,5,United States,East Lyme,41.3664,-72.2352,65,0
2,GBR-797,Ellette Peonir,Quiquia est dolore porro.,6,United Kingdom,Ore,50.8721,0.6085,26,0
4,MEX-9959,Ada Byrne,Tempora neque quaerat dolorem ut quaerat.,7,Mexico,Cuerámaro,20.6258,-101.6739,93,0
8,GBR-3526,Teddie Charity,Ipsum voluptatem aliquam quaerat consectetur sed porro.,8,United Kingdom,Bletchley,51.994,-0.732,16,0
5,PRT-12547,Jany Winnick,Dolore consectetur aliquam voluptatem etincidunt modi ipsum.,5,Portugal,Vila Franca de Xira,38.95,-8.9833,66,0
3,USA-11172,Corene Ellerey,Est voluptatem velit ipsum.,3,United States,Cherry Creek,39.6094,-104.8645,11,1
3,USA-15213,Korrie Timon,Etincidunt sit est aliquam porro magnam tempora est.,3,United States,Palmetto,27.5251,-82.575,80,1
5,USA-12694,Rayna Morgun,Quiquia sed sit tempora dolore numquam eius.,7,United States,Eureka,40.7942,-124.1568,62,0
4,GBR-12686,Merle Melan,Quisquam consectetur consectetur amet dolore non.,7,United Kingdom,Ilminster,50.9262,-2.9114,87,0
8,GRL-8698,Nannie Rocray,Ipsum aliquam neque labore amet amet sit consectetur.,7,Greenland,Savissivik,76.0195,-65.1125,16,0
2,ROU-14465,Sabina Breed,Quaerat non ipsum quaerat etincidunt aliquam.,6,Romania,Ostrov,44.102,27.4017,68,0
1,THA-1127,Marinna Myrilla,Sit numquam dolore dolorem ipsum amet porro est.,2,Thailand,Sattahip,12.6636,100.9036,82,1
2,BRA-6627,Nickie Kristi,Neque etincidunt dolor quiquia.,8,Brazil,Tombos,-20.9047,-42.0228,64,0
4,SVK-12528,Zondra McLaughlin,Ut non sit labore.,7,Slovakia,Rajec,49.0833,18.6333,90,0
5,USA-16343,Maurene Bohlin,Voluptatem dolore voluptatem ut est.,2,United States,Skaneateles,42.9321,-76.4131,66,0
1,USA-17504,Ellette Fiann,Neque dolor numquam adipisci non labore voluptatem.,7,United States,Florham Park,40.7773,-74.3953,31,0
6,CAN-2971,Frances Bebe,Ut sed dolorem quaerat quisquam tempora.,9,Canada,Thetford Mines,46.1,-71.3,69,0
1,DEU-13443,Sidoney Carlson,Etincidunt dolor modi eius sit dolorem magnam quaerat.,4,Germany,Eppelheim,49.4011,8.6297,30,0
3,USA-16457,Lynea Regan,Amet labore est non.,6,United States,Otis Orchards-East Farms,47.703,-117.0854,52,0
6,BEN-10380,Selia Lipson,Magnam est tempora dolore.,5,Benin,Sakété,6.7362,2.6587,83,0
1,USA-9081,Charlena Gombach,Magnam neque est velit.,7,United States,Brookhaven,31.5803,-90.4432,97,0
8,PNG-15341,Leeanne Suzetta,Quisquam dolore etincidunt ut quisquam dolore modi.,7,Papua New Guinea,Kiunga,-6.1167,141.3,12,0
8,CZE-17349,Fredericka Presber,Sit dolore non neque.,5,Czechia,Jesenice,49.9682,14.5136,54,0
2,ISR-17203,Deloria Giff,Neque eius aliquam modi dolore.,8,Israel,Bené Beraq,32.0807,34.8338,32,0
3,FRA-5137,Rozele Federica,Porro voluptatem numquam dolorem.,2,France,Saint-Raphaël,43.4252,6.7684,18,0
7,USA-19510,Rhoda Zaslow,Adipisci non sit consectetur adipisci eius quiquia.,5,United States,Cherry Hill,38.5696,-77.2895,94,0
1,CHE-3059,Annaliese Claudine,Velit quisquam dolorem amet labore non numquam dolor.,4,Switzerland,Vevey,46.4667,6.85,74,1
8,ARM-19954,Marti Euridice,Ut labore neque tempora.,6,Armenia,Armavir,40.15,44.04,87,0
4,PNG-11983,Fawne Tyson,Sed sit amet porro dolore.,5,Papua New Guinea,Goroka,-6.0833,145.3833,22,0
8,KHM-19454,Violet Dunkin,Ipsum labore est non tempora quisquam consectetur etincidunt.,4,Cambodia,Banlung,13.7394,106.9873,25,0
1,USA-1362,Misha Artie,Est magnam aliquam tempora.,9,United States,Sweetwater,25.7786,-80.376,96,0
7,JEY-10299,Bobinette Berard,Numquam modi ut adipisci eius amet.,6,Jersey,Saint Helier,49.1833,-2.1167,32,0
4,USA-2230,Sashenka Dowski,Dolor ut quaerat sit eius dolor.,5,United States,Dacula,33.9816,-83.8951,63,0
1,USA-13181,Vanessa Braun,Numquam quaerat voluptatem labore adipisci porro labore.,5,United States,St. Andrews,34.051,-81.1057,30,0
1,USA-405,Andree Celestine,Sit dolorem quisquam consectetur sed non ut.,5,United States,Franklin Township,39.8865,-80.1807,78,0
